Date,number,day,visitors,vleague,visgame,home,hleague,homegame,visscore,homescore,lengthouts,nightday,latercomp,forfeit,protest,park,attendance,timemin,visline,homeline,visab,vish,visdoub,vistrip,vishr,visrbi,vissh,vissf,vishbp,visbb,visibb,visk,vissb,viscs,visgdb,visci,vislob,vispitchused,visier,vister,viswp,visbalks,visputout,visassist,viserror,vispb,visdp,vistp,homeab,homeh,homedoub,hometrip,homehr,homerbi,homesh,homesf,homehbp,homebb,homeibb,homek,homesb,homecs,homegdb,homeci,homelob,homepitchused,homeier,hometer,homewp,homebalks,homeputout,homeassist,homeerror,homepb,homedp,hometp
20030630,0,Mon,MON,NL,82,NYN,NL,81,1,3,51,N,,,,NYC17,29829,165,10000000,00201000x,31,7,2,0,0,1,1,1,0,2,0,4,0,1,0,0,7,3,3,3,0,0,24,10,0,0,1,0,31,8,3,1,0,3,0,0,0,3,0,6,0,0,0,0,7,3,1,1,1,0,27,15,0,0,0,0
20030701,0,Tue,SEA,AL,82,OAK,AL,82,2,3,65,N,,,,OAK01,20233,200,10000001,1000000002,34,8,3,1,0,2,2,0,0,3,0,8,0,3,3,0,4,5,3,3,1,0,32,13,1,0,2,0,37,9,1,0,0,3,1,1,0,4,0,3,0,0,0,0,8,3,2,2,0,0,33,23,1,0,4,0
20030701,0,Tue,BOS,AL,81,TBA,AL,81,3,4,65,N,,,,STP01,12122,230,100200,30000000001,43,10,2,0,0,3,0,0,1,4,1,7,0,0,0,0,12,6,3,3,0,0,32,14,1,0,0,0,41,10,0,0,0,3,1,0,0,6,2,10,3,0,0,0,12,4,3,3,2,0,33,10,0,0,0,0
20030701,0,Tue,TEX,AL,82,ANA,AL,81,5,7,51,N,,,,ANA01,26715,136,100000040,10032100x,34,8,1,0,3,5,0,0,0,0,0,4,0,1,0,0,2,4,6,6,0,0,24,11,1,0,0,0,29,8,2,0,2,7,1,1,0,3,0,3,1,1,0,0,3,3,5,5,0,0,27,9,0,0,0,0
20030701,0,Tue,TOR,AL,84,DET,AL,81,0,5,51,N,,,,DET05,15448,137,0,30000002x,31,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,7,2,4,4,0,0,24,16,1,0,1,0,33,11,1,0,2,5,0,0,0,0,0,5,1,1,1,0,4,3,0,0,0,0,27,12,0,0,0,0
20030701,0,Tue,CLE,AL,82,KCA,AL,81,3,6,51,N,,,,KAN06,12831,143,100001001,04020000x,32,7,1,1,1,3,0,0,2,2,0,4,0,0,1,0,6,4,6,6,1,1,24,5,0,0,0,0,32,8,2,0,1,6,0,0,0,3,0,4,1,0,0,0,5,3,3,3,0,0,27,12,0,0,1,0
20030701,0,Tue,NYA,AL,83,BAL,AL,81,3,7,51,N,,,,BAL12,36023,216,120,01410100x,40,14,1,0,1,3,0,0,1,1,0,7,1,1,0,0,12,4,6,6,0,0,24,7,1,0,0,0,36,11,4,0,1,6,0,0,1,6,1,5,1,0,0,0,12,4,3,3,0,0,27,11,0,0,1,0
20030701,0,Tue,MIN,AL,82,CHA,AL,83,1,6,51,N,,,,CHI12,30694,147,1,31000110x,35,9,2,0,1,1,0,0,0,0,0,6,0,0,1,0,7,3,6,6,0,0,24,6,0,0,0,0,33,9,3,0,3,6,0,0,1,1,0,9,1,0,0,0,5,2,1,1,0,0,27,10,0,0,1,0
20030701,0,Tue,ARI,NL,82,COL,NL,85,4,7,51,N,,,,DEN02,25209,175,211000000,00012121x,36,10,2,0,1,3,0,0,0,5,1,9,0,0,1,0,10,5,7,7,0,0,24,11,0,0,0,0,38,14,2,0,4,7,0,0,0,2,0,3,1,0,0,0,9,7,4,4,0,0,27,13,0,1,1,0
20030701,0,Tue,ATL,NL,81,FLO,NL,85,1,20,51,N,,,,MIA01,13073,180,100000000,16023242x,30,4,1,0,0,1,0,0,0,2,0,12,0,0,1,0,4,4,20,20,1,0,24,10,1,0,0,0,49,25,7,1,3,20,0,1,0,4,1,7,0,0,0,0,10,4,0,0,0,0,27,10,1,0,1,0
20030701,0,Tue,SDN,NL,84,LAN,NL,81,7,1,54,N,,,,LOS03,49374,163,601,1000000,36,13,0,0,1,7,0,1,0,2,0,10,0,0,2,0,5,3,1,1,0,0,27,14,0,0,2,0,33,8,2,0,0,1,0,0,0,0,0,4,0,0,2,0,5,4,7,7,0,0,27,12,0,0,3,0
20030701,0,Tue,SFN,NL,82,SLN,NL,82,5,1,54,N,,,,STL09,39894,153,500000000,10000000,33,8,4,0,1,5,0,1,0,3,0,2,1,0,1,0,5,4,1,1,1,0,27,14,0,0,1,0,32,6,1,0,0,1,0,0,0,3,0,3,1,0,1,0,7,3,5,5,0,0,27,10,0,0,1,0
20030701,0,Tue,CHN,NL,82,PHI,NL,80,3,4,53,N,,,,PHI12,25307,185,1200000,20100001,36,10,2,1,1,3,0,0,0,1,0,9,1,0,1,0,7,4,2,2,0,0,26,5,2,0,1,0,36,11,2,0,0,4,1,0,0,4,1,9,0,0,1,0,11,3,3,3,0,0,27,7,0,0,1,0
20030701,0,Tue,CIN,NL,81,PIT,NL,79,5,3,54,N,,,,PIT08,17803,202,10000121,200000010,38,13,2,0,1,5,2,0,0,6,1,5,0,0,0,0,14,4,3,3,0,0,27,12,0,0,2,0,37,12,2,0,2,3,0,0,0,1,0,2,1,0,2,0,8,6,5,5,2,0,27,9,1,0,0,0
20030701,0,Tue,MON,NL,83,NYN,NL,82,6,7,53,N,,,,NYC17,30084,180,10100130,10110301,33,8,1,0,3,6,0,1,0,1,0,5,0,0,1,0,2,5,7,7,0,0,26,15,1,0,1,0,36,13,2,0,0,7,0,1,2,6,2,5,0,1,1,0,12,3,6,6,0,0,27,10,0,0,1,0
20030701,0,Tue,MIL,NL,81,HOU,NL,82,5,6,58,N,,,,HOU03,23407,200,1020020,10012011,38,8,1,2,1,5,0,0,1,7,0,9,1,0,0,0,11,4,6,6,0,0,28,9,1,1,0,0,37,9,2,0,3,6,0,1,0,7,2,10,0,0,0,0,11,4,5,5,0,0,30,12,0,0,0,0
20030702,0,Wed,SEA,AL,83,OAK,AL,83,13,0,54,N,,,,OAK01,33420,182,210021034,0,46,20,7,0,1,12,0,0,1,6,0,9,0,0,1,0,13,2,0,0,0,0,27,6,0,0,0,0,30,3,1,0,0,0,0,0,1,3,0,6,0,0,0,0,7,3,13,13,0,0,27,13,1,1,1,0
20030702,0,Wed,BOS,AL,82,TBA,AL,82,5,4,54,N,,,,STP01,14345,166,110100020,30010,36,10,4,0,3,5,0,0,1,5,0,6,0,0,1,0,10,3,1,1,0,0,27,15,1,0,2,0,32,7,2,1,1,4,0,1,0,2,0,7,0,0,1,0,4,4,5,5,2,0,27,4,0,0,1,0
20030702,0,Wed,TEX,AL,83,ANA,AL,82,0,5,51,N,,,,ANA01,33114,146,0,03002000x,31,4,0,0,0,0,0,0,0,0,0,8,1,0,0,0,4,4,5,5,0,0,24,9,1,0,1,0,28,6,3,1,1,5,0,1,0,4,0,3,0,1,1,0,4,1,0,0,0,0,27,9,0,0,0,0
20030702,0,Wed,TOR,AL,85,DET,AL,82,8,2,54,N,,,,DET05,16052,131,202110200,11000,34,11,1,0,3,8,0,2,0,3,0,1,0,1,1,0,4,2,2,2,0,0,27,13,0,0,1,0,35,9,0,2,0,2,0,0,0,1,0,4,0,0,1,0,7,3,8,8,1,0,27,17,0,0,1,0
20030702,0,Wed,CLE,AL,83,KCA,AL,82,2,8,51,N,,,,KAN06,12918,127,1100000,24100100x,29,6,0,0,1,2,0,1,0,2,0,3,0,0,3,0,3,4,8,8,0,0,24,12,2,0,0,0,33,12,2,0,0,8,1,2,0,5,1,8,1,0,0,0,9,1,2,2,0,0,27,11,0,0,3,0
20030702,0,Wed,MIN,AL,83,CHA,AL,84,6,8,71,N,,,,CHI12,19555,217,2.02E+11,2210000012,48,16,3,1,1,6,1,0,0,1,0,9,1,0,4,0,8,5,8,8,1,0,35,10,0,0,2,0,43,10,1,0,4,8,0,0,0,5,0,9,0,0,2,0,5,5,6,6,1,0,36,16,1,0,4,0
20030702,0,Wed,ARI,NL,83,COL,NL,86,2,6,51,N,,,,DEN02,47032,180,11,01002030x,34,7,2,0,1,2,0,0,0,5,0,5,1,0,0,0,10,4,4,4,0,0,24,6,1,0,1,0,35,11,5,0,0,5,0,0,0,6,1,6,1,0,1,0,11,4,2,2,1,0,27,14,0,0,0,0
20030702,0,Wed,ATL,NL,82,FLO,NL,86,2,1,78,N,,,,MIA01,30634,227,10000001,1000000000,47,11,1,0,1,2,1,0,0,3,0,7,0,0,1,0,10,6,1,1,0,0,39,13,1,0,2,0,44,7,0,0,1,1,0,0,0,6,0,11,0,0,2,0,10,4,2,2,1,0,39,22,0,1,1,0
20030702,0,Wed,SDN,NL,85,LAN,NL,82,4,3,60,N,,,,LOS03,26408,177,1000010002,1010001,35,8,0,0,0,3,0,1,1,3,1,7,1,2,0,0,6,4,3,3,1,0,30,12,0,0,1,0,34,6,0,0,3,3,2,0,0,2,0,8,0,0,0,0,5,5,3,3,0,0,30,11,2,0,0,0
20030702,0,Wed,SFN,NL,83,SLN,NL,83,4,1,54,N,,,,STL09,33835,181,10100101,100,30,5,2,0,2,4,0,2,0,4,0,4,0,0,0,0,5,5,1,1,0,0,27,10,0,0,3,0,30,6,0,0,0,0,0,0,1,5,0,7,1,0,3,0,8,3,4,4,0,0,27,7,0,0,0,0
20030702,0,Wed,CHN,NL,83,PHI,NL,81,1,0,54,N,,,,PHI12,23591,171,1,0,33,7,2,0,1,1,0,0,0,2,0,8,2,1,0,0,7,4,0,0,0,0,27,12,1,0,1,0,27,1,0,0,0,0,0,0,0,7,0,7,0,1,1,0,7,3,1,1,0,0,27,10,0,0,0,0
20030702,0,Wed,CIN,NL,82,PIT,NL,80,4,3,54,N,,,,PIT08,15322,176,10000102,111000,36,13,4,0,1,4,1,0,0,2,0,6,0,0,2,0,8,4,2,2,0,0,27,11,1,0,2,0,32,7,2,1,1,3,0,0,0,3,0,7,0,0,2,0,5,3,4,4,0,0,27,15,0,0,3,0
20030702,0,Wed,MON,NL,84,NYN,NL,83,11,4,54,N,,,,NYC17,35547,181,550001,112000000,42,15,3,0,1,9,0,1,0,5,1,4,0,0,1,0,10,2,2,2,0,0,27,10,2,0,1,0,32,6,0,0,2,4,1,0,0,4,0,8,1,0,0,0,6,5,8,8,0,1,27,13,3,0,2,0
20030702,0,Wed,MIL,NL,82,HOU,NL,83,5,3,66,N,,,,HOU03,24340,215,3000002,20010000,40,10,2,0,0,5,2,0,2,4,0,8,2,0,1,0,10,4,3,3,0,1,33,16,2,0,2,0,37,7,1,0,1,3,2,0,0,4,0,3,0,0,1,0,7,8,5,5,0,0,33,15,0,0,1,0
20030703,0,Thu,SEA,AL,84,OAK,AL,84,2,5,51,D,,,,OAK01,19612,163,100010,10012100x,35,10,0,0,1,2,0,0,0,0,0,7,1,0,2,0,6,3,4,4,0,0,24,9,2,1,0,0,35,11,1,0,0,5,0,1,1,1,0,4,1,0,0,0,9,3,2,2,0,0,27,7,0,0,2,0
20030703,0,Thu,BOS,AL,83,TBA,AL,83,5,6,59,N,,,,STP01,12838,179,100310000,300000201,36,6,1,0,4,5,0,0,2,5,0,8,0,0,0,0,8,3,3,3,0,0,29,8,1,2,0,0,37,9,1,1,1,5,1,0,0,5,1,9,1,1,0,0,8,4,5,5,0,0,30,10,0,0,0,0
20030703,0,Thu,TEX,AL,84,ANA,AL,83,6,5,54,N,,,,ANA01,42579,186,104001000,200100200,36,11,3,0,2,6,0,0,2,3,1,6,0,0,2,0,8,5,5,5,0,0,27,13,1,0,1,0,35,9,3,1,1,5,1,0,0,0,0,6,0,0,1,0,4,4,6,6,0,0,27,9,0,0,2,0
20030703,0,Thu,CLE,AL,84,MIN,AL,84,4,1,54,N,,,,MIN03,15064,138,101010010,1,33,8,2,0,1,4,0,0,1,5,1,8,1,1,0,0,8,1,1,1,0,0,27,13,1,0,0,0,30,4,0,0,1,1,1,0,2,1,0,5,0,0,0,0,6,2,4,4,0,0,27,15,0,0,0,0
20030703,0,Thu,DET,AL,83,KCA,AL,83,2,3,51,N,,,,KAN06,12978,137,10010000,00002100x,32,5,1,0,1,2,0,0,0,3,0,5,1,0,0,0,6,3,3,3,0,0,24,11,0,1,1,0,29,6,0,0,1,2,0,0,1,2,1,8,3,0,1,0,5,3,2,2,0,0,27,13,0,1,0,0
20030703,0,Thu,TOR,AL,86,BAL,AL,82,5,6,51,N,,,,BAL12,27022,181,20000030,00111300x,36,12,2,0,1,5,0,1,0,4,0,7,2,0,0,0,9,4,6,6,1,0,24,8,0,0,0,0,35,11,2,0,1,6,0,0,1,3,0,7,3,0,0,0,9,4,5,5,1,0,27,8,0,0,1,0
20030703,0,Thu,ARI,NL,84,COL,NL,87,8,4,54,N,,,,DEN02,48560,168,25010000,10012,41,14,3,0,4,8,0,0,0,1,0,7,1,0,0,0,7,3,4,4,0,0,27,15,0,0,0,0,38,12,1,0,2,4,0,0,0,1,0,7,0,0,0,0,8,4,8,8,0,0,27,8,0,0,0,0
20030703,0,Thu,SDN,NL,86,LAN,NL,83,7,4,54,N,,,,LOS03,31455,166,50000200,10300000,36,9,2,0,1,7,0,0,0,2,0,6,1,0,1,0,4,4,1,1,0,0,27,9,1,0,0,0,37,9,1,0,0,4,0,0,1,1,0,6,1,0,0,0,8,5,4,4,0,0,27,11,1,0,1,0
20030703,0,Thu,MON,NL,85,ATL,NL,83,5,4,54,N,,,,ATL02,31607,165,30200000,121,37,11,2,1,1,5,0,0,0,2,1,4,0,0,1,0,7,3,4,4,1,0,27,9,0,0,1,0,36,10,1,0,1,4,0,0,0,3,0,1,0,0,0,0,8,3,5,5,0,0,27,13,0,0,1,0
20030703,0,Thu,SFN,NL,84,SLN,NL,84,5,9,51,D,,,,STL09,38129,174,3200,08000100x,34,10,4,0,1,5,0,0,1,2,0,7,0,0,2,0,5,4,9,9,0,0,24,11,0,0,0,0,36,14,2,0,3,9,1,1,0,2,0,3,0,0,0,0,7,4,5,5,0,0,27,8,0,0,3,0
20030703,0,Thu,CHN,NL,84,PHI,NL,82,2,12,51,N,,,,PHI12,57326,171,20000000,00023025x,34,8,0,0,1,2,0,0,0,3,0,6,0,0,1,0,8,5,12,12,1,0,24,18,0,0,2,0,36,14,6,1,0,12,0,0,1,8,2,5,0,0,2,0,9,3,2,2,0,0,27,17,0,0,1,0
20030703,0,Thu,CIN,NL,83,PIT,NL,81,7,8,51,N,,,,PIT08,19947,172,11002102,11213000x,36,11,3,1,0,7,0,0,0,7,0,5,1,0,3,0,9,4,8,8,0,0,24,11,1,0,1,0,33,12,3,0,3,7,2,0,2,1,0,3,0,1,1,0,6,5,6,6,0,0,27,16,1,0,3,0
20030703,0,Thu,MIL,NL,83,HOU,NL,84,3,7,51,N,,,,HOU03,31379,157,11000010,00303001x,30,8,1,0,1,3,0,2,0,4,1,2,0,1,2,0,6,3,7,7,0,0,24,10,0,0,2,0,28,7,0,0,2,7,0,0,0,6,0,1,1,1,2,0,3,2,3,3,0,0,27,13,0,0,2,0
20030704,0,Fri,ANA,AL,84,OAK,AL,85,1,0,54,N,,,,OAK01,33134,130,1000,0,28,3,1,0,0,1,2,0,0,0,0,5,1,0,0,0,2,4,0,0,0,0,27,9,0,0,0,0,29,2,1,0,0,0,0,0,0,3,1,7,0,0,0,0,5,1,1,1,0,0,27,15,0,0,0,0
20030704,0,Fri,CHA,AL,85,TBA,AL,84,3,4,52,N,,,,STP01,9493,160,20000001,103,30,5,0,0,1,3,0,0,0,6,0,5,2,1,1,0,6,3,4,4,0,0,25,9,0,0,0,0,35,10,1,0,2,4,0,0,0,2,0,10,0,0,0,0,8,2,1,1,0,0,27,13,1,0,1,0
20030704,0,Fri,CLE,AL,85,MIN,AL,85,2,9,51,N,,,,MIN03,21328,153,1000010,02232000x,34,8,1,0,0,2,0,0,0,2,0,5,0,0,1,0,7,4,9,9,0,0,24,7,0,0,0,0,34,10,2,0,2,9,0,0,0,5,0,4,0,0,0,0,6,2,2,2,0,0,27,8,0,0,1,0
20030704,0,Fri,DET,AL,84,KCA,AL,84,8,9,51,N,,,,KAN06,39920,153,301100003,21040200x,38,11,1,0,4,8,0,0,1,3,0,6,1,0,1,0,7,4,8,8,1,0,24,7,3,0,0,0,37,13,0,1,0,9,1,1,0,1,0,0,3,0,0,0,7,4,8,8,0,0,27,14,1,0,1,0
20030704,0,Fri,SEA,AL,85,TEX,AL,85,3,7,51,N,,,,ARL02,49530,170,201000000,00050020x,33,7,0,0,0,3,0,1,0,6,0,6,3,0,1,0,10,2,7,7,0,0,24,8,0,0,1,0,31,10,3,1,1,7,0,2,1,1,0,8,0,0,1,0,4,4,3,3,0,0,27,11,1,0,1,0
20030704,0,Fri,BOS,AL,84,NYA,AL,84,10,3,54,D,,,,NYC16,55144,196,5102101,200100000,42,15,2,0,7,10,0,0,0,5,1,6,2,0,0,0,10,3,3,3,0,0,27,10,0,0,1,0,37,11,0,0,2,3,0,0,0,2,0,2,1,0,1,0,9,4,10,10,1,0,27,10,0,0,0,0
20030704,0,Fri,TOR,AL,87,BAL,AL,83,5,8,51,N,,,,BAL12,25641,181,5000,00000008x,34,8,1,0,1,5,0,0,0,2,0,8,0,0,0,0,4,3,8,8,0,0,24,12,0,1,2,0,34,13,4,0,0,8,0,0,0,4,0,4,1,1,1,0,6,3,5,5,1,0,27,9,0,0,1,0
20030704,0,Fri,COL,NL,88,MIL,NL,84,8,6,54,D,,,,MIL06,21144,228,300020030,400110000,38,12,3,0,2,7,1,0,1,9,1,9,1,0,0,0,14,6,6,6,0,0,27,14,0,0,1,0,40,14,2,0,2,6,0,0,1,4,1,8,0,0,1,0,12,6,7,7,0,0,27,4,1,1,0,0
20030704,0,Fri,NYN,NL,84,CIN,NL,84,7,2,54,D,,,,CIN09,35111,173,1001401,100010,39,14,4,0,1,6,2,1,0,2,0,5,0,1,0,0,10,4,2,2,0,0,27,11,0,0,0,0,34,7,0,0,2,2,0,0,1,2,0,7,0,0,0,0,8,4,6,6,0,0,27,12,4,0,0,0
20030704,0,Fri,ARI,NL,85,LAN,NL,84,3,1,60,N,,,,LOS03,55038,203,1002,1000,38,11,2,0,1,3,0,0,0,6,1,10,1,0,3,0,11,5,1,1,0,0,30,5,2,0,0,0,36,6,0,0,0,1,1,0,0,2,0,12,2,0,0,0,8,6,3,3,0,0,30,15,0,0,3,0
20030704,0,Fri,MON,NL,86,ATL,NL,84,6,8,51,N,,,,ATL02,48923,208,211000200,01020401x,37,8,3,0,2,6,0,0,0,4,0,9,1,0,0,0,8,5,7,7,1,0,24,14,2,0,1,0,37,14,2,0,1,8,1,0,0,4,0,3,0,0,1,0,10,5,4,4,0,0,27,8,3,0,0,0
20030704,0,Fri,FLO,NL,87,PHI,NL,83,2,1,54,N,,,,PHI12,19690,185,100001,10,27,3,0,0,0,2,2,0,0,5,0,8,1,0,2,0,5,3,1,1,1,0,27,9,0,0,0,0,32,6,1,0,0,1,1,0,0,8,1,9,0,0,0,0,13,4,2,2,0,0,27,9,1,0,2,0
20030704,0,Fri,HOU,NL,85,PIT,NL,82,2,3,51,D,,,,PIT08,30082,167,100000100,00000201x,32,6,2,0,0,2,1,1,1,1,0,6,1,0,0,0,7,4,3,3,1,0,24,6,1,0,1,0,28,5,1,0,1,2,1,0,2,3,0,8,0,0,1,0,7,3,2,2,0,0,27,10,1,0,0,0
20030704,0,Fri,SLN,NL,85,CHN,NL,85,11,8,54,D,,,,CHI11,39756,184,231100022,10101203,36,14,1,0,3,11,2,2,0,7,1,3,2,0,3,0,9,4,8,8,1,0,27,11,0,0,0,0,39,12,4,0,5,8,0,0,0,2,0,9,0,0,0,0,6,6,10,10,0,0,27,14,2,0,3,0
20030704,0,Fri,SFN,NL,85,SDN,NL,87,8,6,54,N,,,,SAN01,42379,209,2500001,103011000,38,12,1,1,2,8,0,0,0,5,0,8,0,0,0,0,8,5,6,6,3,0,27,9,0,0,0,0,33,7,0,1,2,6,0,1,0,4,1,12,1,0,0,0,5,5,8,8,0,0,27,8,0,0,1,0
20030705,0,Sat,ANA,AL,85,OAK,AL,86,6,3,54,N,,,,OAK01,55601,163,310010001,21000,38,11,1,0,2,6,0,0,0,1,0,8,1,0,1,0,6,4,3,3,0,0,27,11,0,1,1,0,32,6,1,0,2,3,0,0,0,1,0,3,0,0,1,0,3,5,6,6,0,0,27,9,1,0,1,0
20030705,0,Sat,CHA,AL,86,TBA,AL,85,2,3,51,N,,,,STP01,13365,168,2,00001020x,35,11,4,0,1,2,1,0,0,5,0,9,0,1,0,0,12,2,3,3,0,0,24,10,1,0,1,0,28,8,1,0,1,3,1,1,0,4,1,5,0,3,1,0,7,5,2,2,0,0,27,5,0,0,1,0
20030705,0,Sat,CLE,AL,86,MIN,AL,86,13,2,54,N,,,,MIN03,20273,153,401310103,10100000,42,16,4,0,4,13,0,0,1,2,0,11,1,0,1,0,5,3,2,2,0,0,27,12,0,0,2,0,31,6,1,1,2,2,0,0,1,3,0,5,0,0,2,0,6,4,13,13,0,0,27,10,1,0,1,0
20030705,0,Sat,DET,AL,85,KCA,AL,85,9,5,54,N,,,,KAN06,19030,163,111310002,300011,35,12,3,0,3,9,1,2,1,4,0,8,0,1,0,0,7,2,5,5,0,0,27,16,0,0,0,0,35,9,1,0,3,5,0,0,0,3,0,2,1,0,0,0,6,4,8,8,0,0,27,10,1,0,0,0
20030705,0,Sat,SEA,AL,86,TEX,AL,86,3,2,60,N,,,,ARL02,31332,181,10001001,2000000,36,10,2,0,0,3,1,1,0,1,0,10,0,1,1,0,6,5,2,2,0,0,30,10,0,0,0,0,39,9,0,0,1,2,0,0,0,2,0,5,0,0,0,0,9,3,3,3,0,0,30,13,0,0,1,0
20030705,0,Sat,BOS,AL,85,NYA,AL,85,10,2,54,D,,,,NYC16,54948,187,20132002,1100,38,10,0,0,3,9,0,0,1,3,0,4,1,0,0,0,5,3,2,2,0,0,27,13,0,0,2,0,36,11,1,0,2,2,0,0,1,3,0,5,0,0,2,0,11,3,9,9,0,0,27,9,2,0,0,0
20030705,0,Sat,TOR,AL,88,BAL,AL,84,2,9,51,N,,,,BAL12,29859,149,110,00340200x,33,7,1,0,2,2,0,0,0,0,0,6,0,0,1,0,4,5,9,9,0,0,24,14,1,0,2,0,36,14,0,0,3,8,0,0,0,2,0,4,1,0,2,0,5,2,2,2,0,0,27,14,0,0,1,0
20030705,0,Sat,COL,NL,89,MIL,NL,85,9,8,54,N,,,,MIL06,30731,163,200222001,20001401,40,12,2,1,3,9,0,0,0,3,0,10,0,0,0,0,7,5,8,8,0,0,27,8,0,0,1,0,34,8,1,0,3,8,0,0,0,5,0,8,0,0,1,0,4,5,8,8,0,0,27,7,2,0,0,0
20030705,0,Sat,NYN,NL,85,CIN,NL,85,6,2,54,N,,,,CIN09,41020,153,402,101,33,9,4,0,1,6,0,0,1,1,0,1,1,0,2,0,2,4,1,1,1,0,27,16,1,1,1,0,35,8,1,0,1,2,0,0,0,1,0,5,0,0,1,0,7,3,6,6,0,0,27,16,1,0,3,0
20030705,0,Sat,ARI,NL,86,LAN,NL,85,0,2,51,D,,,,LOS03,38956,141,0,00020000x,31,4,0,0,0,0,0,0,0,0,0,7,0,1,1,0,4,2,0,0,0,0,24,7,3,0,0,0,31,5,1,0,0,2,0,0,0,0,0,8,0,0,0,0,5,2,0,0,1,0,27,15,2,0,1,0
20030705,0,Sat,MON,NL,87,ATL,NL,85,2,3,53,N,,,,ATL02,34454,156,200000,100002,30,7,1,0,2,2,1,0,0,1,1,2,0,0,3,0,3,5,1,1,0,0,26,9,1,0,1,0,30,5,1,0,0,3,0,1,1,5,0,8,1,0,1,0,8,3,2,2,0,0,27,17,0,0,3,0
20030705,0,Sat,FLO,NL,88,PHI,NL,84,5,4,54,N,,,,PHI12,52110,173,101030000,100120,35,8,2,0,2,5,1,0,1,2,0,1,0,0,0,0,7,4,2,2,0,0,27,13,2,0,1,0,32,7,0,0,0,2,0,0,0,5,0,6,0,0,1,0,6,4,5,5,0,0,27,14,1,0,0,0
20030705,0,Sat,HOU,NL,86,PIT,NL,83,3,4,51,N,,,,PIT08,22258,179,200000001,30010000x,36,10,4,0,1,3,1,0,2,2,0,3,0,0,0,0,11,4,4,4,0,0,24,9,0,0,0,0,31,9,4,0,0,4,1,0,1,1,0,6,1,1,0,0,6,3,3,3,0,0,27,16,1,0,0,0
20030705,0,Sat,SLN,NL,86,CHN,NL,86,5,6,53,D,,,,CHI11,38953,174,140000000,10120101,34,9,1,0,2,5,1,0,0,4,0,7,0,0,1,0,7,5,6,6,2,0,26,9,0,0,1,0,36,12,3,0,2,5,1,0,0,4,1,6,1,0,1,0,9,3,5,5,0,0,27,7,0,1,1,0
20030705,0,Sat,SFN,NL,86,SDN,NL,88,2,5,51,N,,,,SAN01,56474,149,200000,01010201x,28,5,2,0,0,2,0,0,0,4,1,5,0,0,3,0,3,2,5,5,0,0,24,4,1,0,1,0,32,8,0,1,1,4,0,0,0,3,0,10,1,0,1,0,6,3,2,2,0,0,27,18,0,0,3,0
20030706,0,Sun,ANA,AL,86,OAK,AL,87,5,6,53,D,,,,OAK01,25084,188,10000022,301101,35,8,2,0,2,5,0,0,0,7,1,6,1,0,0,0,10,4,5,5,0,0,26,7,1,0,1,0,33,9,3,0,1,6,1,1,0,5,1,4,0,0,0,0,8,4,5,5,0,0,27,10,0,0,0,0
20030706,0,Sun,CHA,AL,87,TBA,AL,86,11,3,54,D,,,,STP01,11683,148,134021000,1010100,39,15,5,1,3,11,1,1,1,1,0,3,0,0,1,0,5,3,3,3,0,0,27,13,1,0,1,0,35,8,1,1,0,3,0,0,0,0,0,3,0,0,1,0,5,2,11,11,1,0,27,10,0,0,1,0
20030706,0,Sun,CLE,AL,87,MIN,AL,87,5,3,60,D,,,,MIN03,20549,193,1001102,110010000,38,10,2,1,2,5,0,1,1,1,0,9,0,0,0,0,6,6,3,3,0,0,30,10,0,0,0,0,36,8,5,0,0,3,2,0,0,5,0,7,2,0,0,0,10,3,5,5,0,0,30,7,0,1,0,0
20030706,0,Sun,DET,AL,86,KCA,AL,86,3,5,51,D,,,,KAN06,12844,154,100100010,20011010x,31,4,2,0,1,3,0,0,1,6,0,6,0,0,0,0,8,4,4,4,0,0,24,9,3,0,1,0,27,6,2,0,1,3,1,0,0,6,1,3,2,1,1,0,5,4,3,3,0,0,27,6,0,0,0,0
20030706,0,Sun,SEA,AL,87,TEX,AL,87,1,5,51,N,,,,ARL02,18114,153,100000,03110000x,31,5,0,0,1,1,0,0,0,2,0,6,0,0,1,0,5,3,4,4,0,0,24,6,1,0,0,0,30,6,2,0,2,4,0,0,1,4,0,7,0,0,0,0,6,3,1,1,1,0,27,12,0,0,1,0
20030706,0,Sun,BOS,AL,86,NYA,AL,86,1,7,51,D,,,,NYC16,54918,169,100000000,20001130x,32,6,0,0,1,1,0,0,0,0,0,11,0,0,1,0,4,4,7,7,0,0,24,8,0,0,0,0,38,14,5,1,1,7,0,0,1,3,0,5,0,0,0,0,11,2,1,1,0,0,27,10,0,0,1,0
20030706,0,Sun,TOR,AL,89,BAL,AL,85,5,3,60,D,,,,BAL12,30284,205,1022,1110000,41,13,4,0,3,5,0,0,1,1,0,8,0,0,1,0,8,5,2,2,0,0,30,12,2,0,0,0,36,8,2,0,2,2,1,0,0,3,0,9,0,1,0,0,7,6,5,5,0,0,30,11,0,0,1,0
20030706,0,Sun,COL,NL,90,MIL,NL,86,1,3,51,D,,,,MIL06,21623,142,100000000,00100020x,31,4,3,0,0,1,1,0,0,1,1,10,0,0,0,0,5,3,3,3,0,0,24,8,1,0,0,0,31,7,2,0,0,3,0,1,0,4,1,4,1,0,0,0,9,3,1,1,2,0,27,10,1,0,0,0
